"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","팩스번호","웹사이트","운영시간","운영요일","휴무일","교통정보","태그","장애인편의시설"
"43435","ko","모퉁이집","https://korean.visitseoul.net/attractions/2023004/KOPou99aq?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPou99aq"," 서울 강남구 역삼동 818 ","06129 서울 강남구 테헤란로1길 20 (역삼동) ","02-562-5948","","","11:00~22:00","없음","매일","신분당선, 2호선 강남역 11번 출구에서 약 168m (도보 2분)","분식,오래가게,수제비,신논현역,강남역,해장,라면",""
"1809","ko","목인박물관","https://korean.visitseoul.net/attractions/목인박물관/KOP001809?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001809","110-170 서울 종로구 견지동 82","03145 서울특별시 종로구 인사동11길 20  (견지동) ","02-722-5066","","http://www.mokinmuseum.com","하절기 10:30~19:00(입장마감 18:00) 동절기 10:30~18:00(입장마감 17:00)","화~일","월요일 설, 추석 연휴","3호선 안국 6번 출구 도보 10분 1호선 종각 3-1번 출구 도보 10분","안국역, 종각역, 관광지, 광화문, 갤러리,옥상정원,목인박물관,쌈지길, 목인갤러리, 박물관, 인사동, 문화",""
"5507","ko","몽촌역사관","https://korean.visitseoul.net/attractions/몽촌역사관/KOP005507?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005507","138-749 서울 송파구 방이동 88-3 ","05540 서울 송파구 올림픽로 424 (몽촌역사관) ","02-2152-5900","","http://baekjemuseum.seoul.go.kr/dreamvillage/","09:00~18:00","화~일","-월 -1월 1일","5호선 올림픽공원역 3번 출구    8호선 몽촌토성역 1번 출구 "," 꿈나무영화마당, 역사,움집터전시관, 몽촌역사관, 박물관, 몽촌토성역,백제박물관,올림픽공원역,유물, 잠실","장애인화장실,접근가능"
"450","ko","문화역서울 284","https://korean.visitseoul.net/attractions/문화역서울284/KOP000450?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000450","100-162 서울 중구 봉래동2가 122-28 ","04509 서울 중구 통일로 1 (서울역 본옥) ","02-3407-3500","","http://www.seoul284.org ","","자세한 운영 일정은 홈페이지를 참고하시기 바랍니다.","","1호선 서울역 2번 출구    4호선 서울역 2번 출구   "," 284,전시,문화역서울284, 서울역, 서울역전시회,문화역서울, 구서울역, 미술관, 광화문, 기차역,유적지,역사","장애인화장실,접근가능,엘리베이터,장애인 안내(휠체어 대여 및 기타)"
"19924","ko","뮤지엄김치간","https://korean.visitseoul.net/attractions/뮤지엄김치간/KOP019924?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP019924","110-300 서울 종로구 관훈동 196-10 ","03149 서울 종로구 인사동길 35-4 (관훈동) ","02-6002-6456","","https://www.kimchikan.com/","10:00~18:00 ","화요일~일요일","-월요일 -1월 1일 -설날, 추석 연휴 -크리스마스 ","3호선 안국역 6번 출구에서 약 394m (도보 6분)","김치,종각역,광화문,김치전시,박물관,안국역,뮤지엄김치간,김치박물관,김치만들기,김치체험관",""
"43465","ko","미도파꽃집","https://korean.visitseoul.net/attractions/2023059/KOPe6lrh6?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPe6lrh6"," 서울 영등포구 영등포동3가 33 ","07305 서울 영등포구 경인로 지하 843 (영등포동3가, 영등포역지하도상가) ","02-2632-8828","","","10:00~22:00","매일","없음","1호선 영등포역 6번 출구에서 약 28m (도보 1분)"," 영등포역지하쇼핑센터,오래가게, 꽃집, 꽃,화원, 영등포",""
"42350","ko","박노수미술관","https://korean.visitseoul.net/attractions/박노수미술관/KOP042350?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042350"," 서울 종로구 옥인동 168-2 ","03034 서울 종로구 옥인1길 34 (옥인동, 박노수 가옥) ","02-2148-4171","","https://www.jfac.or.kr/site/main/content/parkns01","화요일 ~ 일요일 10:00 ~ 18:00","","매주 월요일 휴관","3호선 경복궁역 2번 출구에서 약 850m (도보 13분) ","박노수미술관",""
"46885","ko","박선영전통한복연구실","https://korean.visitseoul.net/attractions/ParkSeon-yeongTraditionalHanbokResearch/KOPtw1dyr?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtw1dyr"," 서울 종로구 이화동 98-4 ","03100 서울 종로구 율곡로 227 (이화동) "," 02-742-1345","","","탄력운영 11:00~17:00","","","4호선 혜회역 2번 출구에서 약 714m (도보 10분)","무형문화제,장인,혜화,오래가게,한복",""
"26954","ko","박인당","https://korean.visitseoul.net/attractions/박인당/KOP026954?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026954"," 서울 종로구 종로2가 71-4 ","03190 서울 종로구 종로 88 (종로2가, 경영빌딩) 302호","02-733-3429","","http://www.parkindang.co.kr/","고정 운영시간 없음 (전화 문의)","매일","없음","1호선 종각역 4번 출구에서 약 290m (도보 4분)","오래가게, 서울미래유산, 종각역, 수제도장, 맞춤도장,도장",""
"16325","ko","반포대교 야경","https://korean.visitseoul.net/attractions/반포대교-야경/KOP016325?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP016325"," 서울 서초구 반포동 649 반포대교 북단교차로","06500 서울 서초구 올림픽대로 2085-14 ","02-3780-0578","","","","","","","서울여행,반포한강공원,걷기,서울야경명소,산책,공원,한강데이트,반포야경,서울풍경,데이트코스,무지개분수,야경,서울의밤,서울,반포대교,반포대교달빛무지개분수,반포대교옆한강공원",""
"2545","ko","방이동 백제고분군","https://korean.visitseoul.net/attractions/방이동-백제고분군/KOP002544?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002544","138-050 서울 송파구 방이동 산47-4","05644 서울특별시 송파구 오금로 219 (방이동) ","02-2147-2800","02-2147-3963","","09:00 ~ 20:00","","연중무휴","5호선(마천방면) 방이 3번 출구 도보 10분 "," 방이동백제고분군, 방이역, 백제고분, 문화유적, 산책, 고분군, 역사,방이동고분, 삼국시대고분군, 백제, 유적지, 서울유적지",""
"6433","ko","배재학당역사박물관","https://korean.visitseoul.net/attractions/배재학당역사박물관/KOP006430?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006430"," 서울특별시 중구 정동 34-5 배재정동빌딩 동관","04516 서울특별시 중구 서소문로11길 19, 배재정동빌딩 동관 (정동) ","02-319-5578","","http://appenzeller.pcu.ac.kr","10:00~17:00","화요일~토요일 ","-일요일, 월요일 -공휴일","1,2호선 시청역 10번 출구에서 약 240m (도보 4분) ","박물관,시청역,배재학당역사박물관, 역사, 전시,학교,배재학당",""
"21128","ko","백인제가옥","https://korean.visitseoul.net/attractions/백인제가옥/KOP021128?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP021128","110-260 서울 종로구 가회동 93-1 ","03055 서울 종로구 북촌로7길 16 (가회동) ","02-724-0232, 0200","","http://www.museum.seoul.kr/www/guide/vis/BIJHShow/BIJHInfo.jsp?sso=ok","09:00~18:00 (입장마감 17:30) ※ 자유관람시 외부 관람만 가능 ","화요일~일요일 ","월요일(월요일이 공휴일인 경우 개관), 1월 1일","3호선 안국역 2번 출구에서 464m (도보 7분)","백인제가옥, 민속문화재,별당채, 북촌,광화문, 일제강점기,안국역, 문화유산,한옥",""
"26558","ko","별마당 도서관","https://korean.visitseoul.net/attractions/별마당-도서관/KOP026558?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026558","135-731 서울 강남구 삼성동 159 ","06164 서울 강남구 영동대로 513 (삼성동, 코엑스) ","02-6002-3031","","https://www.starfield.co.kr/coexmall/entertainment/library.do","10:30~22:00","월~일","연중무휴","2호선 삼성역 5번 출구에서 약 319m (도보 4분) 9호선 봉은사역 7번 출구에서 약 328m (도보 6분)","별마당,별마당도서관,북콘서트, 문화,도서관, 강남,삼성동,독서,코엑스",""
"1904","ko","보신각(상설타종행사)","https://korean.visitseoul.net/attractions/보신각상설타종행사/KOP001904?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001904","110-111 서울 종로구 관철동 45-5 종각","03189 서울 종로구 종로 54 (관철동, 보신각) ","02-2133-0983","","https://culture.seoul.go.kr/culture/main/contents.do?menuNo=200046","보신각 타종의식 11:00 - 12:30 * 타종 체험은 사전예약 필수","화~일","-월 -3.1절, 8?15광복절, 제야의 종 등 기념일타종행사  -혹한기, 혹서기  ","1호선 종각역 4번 출구에서 약 63m (도보 1분) ","서울여행,서울보신각종,종각역가볼만한곳,광화문, 타종행사,종로,서울가볼만한곳,종각역,제야의종,새해,서울새해여행,서울역사적인곳,보신각",""
"28339","ko","봉원사","https://korean.visitseoul.net/attractions/봉원사/KOP028339?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028339"," 서울 서대문구 봉원동 26 ","03721 서울 서대문구 봉원사길 120 (봉원사) ","02-392-3007","","http://www.bongwonsa.or.kr/index.php","","","","2호선 신촌역 4번 출구 3호선 독립문역 4번 출구 "," 독립문역, 신라,연세대, 홍대, 절, 연꽃,봉원사, 마포",""
"411","ko","봉은사 ","https://korean.visitseoul.net/attractions/봉은사/KOP000411?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000411","135-870 서울 강남구 삼성동 73 ","06087 서울 강남구 봉은사로 531 (봉은사) ","02-3218-4800","","http://www.bongeunsa.org/","법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음","","","9호선 봉은사역에서 약 135m (도보 2분)"," 연등행렬, 불교, 사찰, 봉은사역,템플스테이, 강남,봉은사,코엑스,종교","장애인화장실,장애인 전용 주차장,장애인 안내(휠체어 대여 및 기타)"
"5334","ko","서울올림픽기념관","https://korean.visitseoul.net/attractions/서울올림픽기념관/KOP005333?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005333","138-749 서울 송파구 방이동 88 올림픽회관 서울올림픽기념관","05540 서울 송파구 올림픽로 424 (방이동, 올림픽공원) ","02-410-1354~5","","http://88olympic.kspo.or.kr","2026년 재개관 예정","","","5호선(마천방면) 올림픽공원역 3번 출구 동2문에서 3km(도보 약 25분)    8호선 몽촌토성역 1번 출구에서 약 282m (도보 4분)","기념관,평창올림픽,스포츠,전시,서울올림픽회관,박물관,역사,서울올림픽기념관,올림픽공원,올림픽",""
"33824","ko","서울도시재생이야기관","https://korean.visitseoul.net/attractions/서울도시재생이야기관/KOP033824?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP033824"," 서울 종로구 신문로2가 6 도시재생이야기관","03178 서울 종로구 송월길 2 (신문로2가, 서울도시건축센터) ","070-4160-3963","","https://surc.or.kr/story","화요일~일요일 10:00~19:00 (월요일?공휴일 휴관) ","","","5호선 서대문역 4번출구","도시재생,돈의문박물관마을,핸즈인서울,서울도시재생이야기관, 이야기관",""
"43459","ko","봉화묵집","https://korean.visitseoul.net/attractions/2023050/KOPc5kegp?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPc5kegp","  ","02813 서울 성북구 아리랑로19길 46-2 ","02-918-1668","","","화요일~일요일 11:00~20:00 ","화요일~일요일","매주 월요일 정기휴무","우이신설선 정릉역 2번 출구에서 약 247m (도보 3분)"," 메밀묵, 수제가정식, 단골장사,오래가게, 한식, 부침, 가성비, 정릉,손만두",""
"3306","ko","봉황각","https://korean.visitseoul.net/attractions/봉황각/KOP003305?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003305"," 서울 강북구 우이동 254"," 서울특별시 강북구 삼양로173길 107-12 (우이동) ","02-120","","","","","","4호선 수유 6번 버스를 타고 우이동에서 하차","만세운동, 3.1독립운동, 천도교, 우이동봉황각, 수유역, 역사, 기와집, 안암손병희선생, 유적지,봉황각",""
"2436","ko","부민옥","https://korean.visitseoul.net/attractions/부민옥/KOP002436?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002436"," 서울 중구 다동 177-2 ","04522 서울 중구 다동길 24-12 (다동) ","02-777-2345","","","월요일~토요일 11:00 ~ 14:00 / 17:00 ~ 22:00 ","","일요일, 명절 휴무","2호선 을지로입구역 1번 출구에서 약 300m (도보 4분)"," 경상도음식, 을지로맛집, 추어탕,한식,양무침,명동,종각음식점,육개장,시청음식점, 한식맛집,부민옥,수요미식회,을지로음식점",""
"11117","ko","북악스카이웨이 북악팔각정","https://korean.visitseoul.net/attractions/북악스카이웨이-팔각정/KOP011117?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP011117","110-012 서울시 종로구 평창동 산6-17 ","03010 서울시 종로구 북악산로 267 (평창동) ","02-725-6602","","","","","","4호선 한성대입구역 6번 출구에서 삼선교,성북문화원 정류장까지 약 65m (도보 2분) 1112,1111 버스 탑승 후 서울다원학교,한용운활동터에서 하차.  북악스카이웨이까지 약 2.3km (도보 55분)  ","북악스카이웨이,야경, 북악산,산책로,북악산성곽길,팔각정,북악산둘레길",""
"5668","ko","북촌동양문화박물관","https://korean.visitseoul.net/attractions/북촌동양문화박물관/KOP005667?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005667","110-230 서울 종로구 삼청동 35-91 ","03052 서울 종로구 북촌로11길 76 ","02-723-0190","","https://blog.naver.com/baamuseum","주중  10:00~18:30 주말  10:00~19:30","매일","","3호선 안국역 2번 출구에서 약 903m (도보 16분) ","역사,문화,박물관,광화문,북촌한옥마을,북촌동양문화박물관,전시,안국역,동양문화",""
"27813","ko","북촌목공예공방","https://korean.visitseoul.net/attractions/북촌목공예공방/KOP027813?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027813","  ","03057 서울 종로구 계동6길 12  ","02-725-1061","","namoosory.modoo.at","10:00~17:00","화요일 ~ 토요일","일요일, 월요일 휴무","3호선 안국역 3번 출구에서 약 700m (도보 11분)","북촌,공예,오래가게,공예체험,전시,북촌한옥마을,목공예",""
"27189","ko","북촌마을관광안내소","https://korean.visitseoul.net/attractions/북촌마을관광안내소/KOP027189?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027189","110-210 서울 종로구 화동 2 ","03055 서울 종로구 북촌로5길 48 (화동, 정독도서관) 주요위치 : 재동초등학교 사거리 (정독도서관 부지내, 서울교육박물관 앞)","+82-2-2148-4161 ","","","?09:00~18:00(일요일 휴관)","","연중무휴 (설, 추석 명절 당일만 휴무)","3호선 안국역 1번 출구에서 약 527m (도보 9분)","정독도서관,북촌마을관광안내소,관광안내소,외국어안내",""
